occ_code,occupation_title,major_group_code,major_group_title,observed_exposure,theoretical_exposure,human_theoretical_exposure,adoption_gap_absolute,observed_to_theoretical_ratio,underadoption_ratio,total_employment,annual_mean_wage,job_zone,digital_information_index,interpersonal_index,physical_index,decision_index,compliance_index
33-9011,Animal Control Workers,33,Protective Service,0.0,0.4333333333333333,0.2666666666666666,0.4333333333333333,0.0,1.0,11600.0,42620.0,2,4.126666666666666,4.529999999999999,4.192,4.476666666666667,4.215
33-3011,Bailiffs,33,Protective Service,0.0,0.0357142857142857,0.25,0.0357142857142857,0.0,1.0,16420.0,52340.0,3,3.8233333333333337,4.33,3.3339999999999996,3.603333333333333,3.9699999999999998
33-3012,Correctional Officers and Jailers,33,Protective Service,0.0,0.2954545454545454,0.3636363636363636,0.2954545454545454,0.0,1.0,392600.0,53420.0,2,3.6483333333333334,4.484999999999999,3.346,4.253333333333333,4.22
33-9091,Crossing Guards and Flaggers,33,Protective Service,0.0,0.1578947368421052,0.5263157894736842,0.1578947368421052,0.0,1.0,82690.0,35670.0,2,2.06,4.1000000000000005,4.072,4.046666666666666,3.15
33-3021,Detectives and Criminal Investigators,33,Protective Service,0.0374,0.7064353946706888,0.6182001005530418,0.6690353946706888,0.052941854672265316,0.9470581453277347,107890.0,90370.0,3,4.451666666666666,4.033333333333333,2.786,4.014444444444444,4.298333333333334
33-2021,Fire Inspectors and Investigators,33,Protective Service,0.0,0.4423076923076923,0.5192307692307693,0.4423076923076923,0.0,1.0,14600.0,69680.0,3,4.046666666666667,4.5125,4.002000000000001,4.460000000000001,4.825
33-2011,Firefighters,33,Protective Service,0.0,0.175438596491228,0.1052631578947368,0.175438596491228,0.0,1.0,317310.0,55290.0,3,3.5750000000000006,4.68,4.47,4.113333333333333,3.9399999999999995
33-1011,First-Line Supervisors of Correctional Officers,33,Protective Service,0.0315,0.3478260869565217,0.3478260869565217,0.31632608695652165,0.09056250000000002,0.9094375,54470.0,69750.0,3,4.351666666666667,4.225,3.5879999999999996,4.413333333333333,4.48
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,33,Protective Service,0.0,0.6037735849056604,0.490566037735849,0.6037735849056604,0.0,1.0,80890.0,83270.0,3,4.246666666666666,4.5525,4.478,4.48,4.41
33-1012,First-Line Supervisors of Police and Detectives,33,Protective Service,0.0,0.5526315789473684,0.5526315789473684,0.5526315789473684,0.0,1.0,128230.0,98760.0,2,4.306666666666667,4.657500000000001,3.8020000000000005,4.5,4.34
33-3031,Fish and Game Wardens,33,Protective Service,0.0,0.4772727272727273,0.2727272727272727,0.4772727272727273,0.0,1.0,6730.0,58190.0,4,4.213333333333333,4.555,4.206,4.42,4.6899999999999995
33-2022,Forest Fire Inspectors and Prevention Specialists,33,Protective Service,0.0,0.3125,0.5,0.3125,0.0,1.0,2770.0,54340.0,3,3.316666666666667,4.2924999999999995,4.585999999999999,4.583333333333333,3.82
33-9031,Gambling Surveillance Officers and Gambling Investigators,33,Protective Service,0.0,0.625,0.625,0.625,0.0,1.0,9190.0,38080.0,2,4.335,4.192500000000001,2.148,4.423333333333333,4.96
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",33,Protective Service,0.0,0.08,0.24,0.08,0.0,1.0,114320.0,27320.0,2,2.5516666666666663,4.245,3.8580000000000005,4.003333333333333,3.04
33-3041,Parking Enforcement Workers,33,Protective Service,0.0,0.4615384615384615,0.5384615384615384,0.4615384615384615,0.0,1.0,7450.0,46050.0,2,3.518333333333333,3.7350000000000003,3.9760000000000004,4.1499999999999995,3.825
33-3051,Police and Sheriff's Patrol Officers,33,Protective Service,0.1234,0.5250410509031198,0.3780788177339901,0.4016410509031198,0.2350292415949961,0.7649707584050038,665380.0,70750.0,3,4.701666666666667,4.60375,3.6330000000000005,4.51,4.84
33-9021,Private Detectives and Investigators,33,Protective Service,0.0,0.7037037037037037,0.5555555555555556,0.7037037037037037,0.0,1.0,28860.0,60970.0,3,4.115000000000001,3.9325,2.028,4.239999999999999,4.395
33-9099,"Protective Service Workers, All Other",33,Protective Service,0.0571,0.6585365853658537,0.5365853658536586,0.6014365853658536,0.0867074074074074,0.9132925925925925,100110.0,42160.0,2,4.441666666666666,4.3675,2.702,4.253333333333333,4.79
33-9032,Security Guards,33,Protective Service,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,1.0,1057100.0,35830.0,2,4.3549999999999995,4.3999999999999995,3.382,3.8533333333333335,4.095
33-3052,Transit and Railroad Police,33,Protective Service,0.0,0.4166666666666666,0.625,0.4166666666666666,0.0,1.0,3590.0,69570.0,3,3.405,4.46,3.8020000000000005,4.276666666666666,3.9699999999999998
33-9093,Transportation Security Screeners,33,Protective Service,0.0,0.52,0.42,0.52,0.0,1.0,48320.0,46380.0,2,3.0366666666666666,4.4025,3.8160000000000003,3.4800000000000004,3.96
35-3011,Bartenders,35,Food Preparation and Serving Related,0.0,0.2777777777777778,0.1944444444444444,0.2777777777777778,0.0,1.0,485330.0,30340.0,2,2.0100000000000002,4.3225,3.246,3.653333333333333,3.125
35-1011,Chefs and Head Cooks,35,Food Preparation and Serving Related,0.0,0.4285714285714285,0.3809523809523809,0.4285714285714285,0.0,1.0,129810.0,56920.0,3,3.126666666666667,4.3625,3.896000000000001,4.133333333333334,3.395
35-2012,"Cooks, Institution and Cafeteria",35,Food Preparation and Serving Related,0.0,0.2068965517241379,0.1379310344827586,0.2068965517241379,0.0,1.0,392860.0,31520.0,2,2.48,4.1049999999999995,3.2959999999999994,3.59,3.485
35-2013,"Cooks, Private Household",35,Food Preparation and Serving Related,0.0,0.32,0.4,0.32,0.0,1.0,440.0,43260.0,3,2.39,3.175,3.194,3.6666666666666665,3.115
35-2014,"Cooks, Restaurant",35,Food Preparation and Serving Related,0.0116,0.1621621621621621,0.1621621621621621,0.1505621621621621,0.07153333333333337,0.9284666666666667,1193860.0,31630.0,2,1.1916666666666667,3.5425,3.3,3.9166666666666665,2.92
35-3023,Fast Food and Counter Workers,35,Food Preparation and Serving Related,0.0,0.13103070175438591,0.1414473684210526,0.13103070175438591,0.0,1.0,3095120.0,26060.0,2,1.9625000000000001,4.41625,3.2569999999999992,3.606666666666667,2.855
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,35,Food Preparation and Serving Related,0.0564,0.8,0.4666666666666667,0.7436,0.0705,0.9295,1040600.0,39150.0,2,3.535,4.2225,3.3800000000000003,3.2733333333333334,3.925
35-2021,Food Preparation Workers,35,Food Preparation and Serving Related,0.0,0.0555555555555555,0.0925925925925925,0.0555555555555555,0.0,1.0,783350.0,28810.0,2,1.6449999999999998,3.46,3.122,3.0366666666666666,3.3000000000000003
35-3041,"Food Servers, Nonrestaurant",35,Food Preparation and Serving Related,0.0,0.1851851851851851,0.2222222222222222,0.1851851851851851,0.0,1.0,243030.0,29500.0,2,3.033333333333333,4.265,3.8379999999999996,3.78,3.63
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",35,Food Preparation and Serving Related,0.0734,0.3999999999999999,0.4571428571428571,0.3265999999999999,0.18350000000000005,0.8165,324690.0,26000.0,2,1.8,4.4174999999999995,3.4520000000000004,3.943333333333334,3.005
35-3031,Waiters and Waitresses,35,Food Preparation and Serving Related,0.0,0.2857142857142857,0.2448979591836734,0.2857142857142857,0.0,1.0,1804030.0,29010.0,2,1.7116666666666667,4.1775,3.686,3.28,3.12
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,37,Building and Grounds Cleaning and Maintenance,0.0436,0.3673469387755101,0.4285714285714285,0.3237469387755101,0.11868888888888891,0.881311111111111,153640.0,45100.0,2,3.8016666666666663,3.8525,3.5780000000000003,3.72,3.9299999999999997
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",37,Building and Grounds Cleaning and Maintenance,0.1083,0.5636363636363636,0.4181818181818181,0.4553363636363636,0.19214516129032258,0.8078548387096774,116380.0,53270.0,3,3.296666666666667,4.242500000000001,4.644,4.226666666666667,3.96
37-3011,Landscaping and Groundskeeping Workers,37,Building and Grounds Cleaning and Maintenance,0.0,0.048780487804878,0.048780487804878,0.048780487804878,0.0,1.0,892450.0,35240.0,2,1.4233333333333336,3.365,4.506,2.8066666666666666,3.2249999999999996
37-2021,Pest Control Workers,37,Building and Grounds Cleaning and Maintenance,0.046,0.3333333333333333,0.375,0.28733333333333333,0.138,0.862,85370.0,40640.0,2,2.59,3.99,4.19,4.3500000000000005,3.3850000000000002
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",37,Building and Grounds Cleaning and Maintenance,0.0,0.1111111111111111,0.0555555555555555,0.1111111111111111,0.0,1.0,25820.0,40500.0,2,2.856666666666667,3.495,4.343999999999999,4.3933333333333335,3.785
37-3013,Tree Trimmers and Pruners,37,Building and Grounds Cleaning and Maintenance,0.0,0.073170731707317,0.1219512195121951,0.073170731707317,0.0,1.0,41920.0,47450.0,2,2.385,3.9324999999999997,4.677999999999999,4.3999999999999995,3.61
39-3091,Amusement and Recreation Attendants,39,Personal Care and Service,0.0619,0.2307692307692307,0.4230769230769231,0.16886923076923072,0.2682333333333334,0.7317666666666667,262170.0,26110.0,2,2.103333333333333,4.66,3.786,3.3266666666666667,2.6100000000000003
39-2021,Animal Caretakers,39,Personal Care and Service,0.0,0.3636363636363636,0.2121212121212121,0.3636363636363636,0.0,1.0,225680.0,29520.0,2,2.7216666666666662,4.2275,4.46,3.8966666666666665,3.045
39-2011,Animal Trainers,39,Personal Care and Service,0.0,0.1379310344827586,0.1379310344827586,0.1379310344827586,0.0,1.0,15840.0,38230.0,2,3.051666666666667,4.0325,4.432,4.166666666666667,3.295
39-6011,Baggage Porters and Bellhops,39,Personal Care and Service,0.073,0.2222222222222222,0.2962962962962963,0.1492222222222222,0.3285,0.6715,20530.0,30040.0,2,3.0866666666666673,4.26,4.774,3.9133333333333336,3.13
39-5011,Barbers,39,Personal Care and Service,0.0,0.2352941176470588,0.1470588235294117,0.2352941176470588,0.0,1.0,12910.0,35700.0,3,1.8983333333333334,4.3149999999999995,3.006,4.023333333333333,3.625
39-9011,Childcare Workers,39,Personal Care and Service,0.0122,0.17199017199017194,0.4434889434889435,0.15979017199017195,0.07093428571428574,0.9290657142857143,438520.0,27680.0,2,2.0091666666666668,4.0675,3.3480000000000003,3.7133333333333334,2.755
39-6012,Concierges,39,Personal Care and Service,0.1875,0.8,0.7333333333333333,0.6125,0.234375,0.765625,33560.0,37520.0,2,3.348333333333333,4.365,2.5020000000000002,3.6366666666666667,3.54
39-3092,Costume Attendants,39,Personal Care and Service,0.0,0.4166666666666666,0.4722222222222222,0.4166666666666666,0.0,1.0,3380.0,54590.0,2,2.5449999999999995,4.0,3.2299999999999995,3.686666666666667,2.975
39-4011,Embalmers,39,Personal Care and Service,0.0,0.04,0.08,0.04,0.0,1.0,4070.0,51210.0,3,3.4166666666666665,4.6,3.9799999999999995,4.61,4.65
39-9031,Exercise Trainers and Group Fitness Instructors,39,Personal Care and Service,0.0,0.0294117647058823,0.3235294117647059,0.0294117647058823,0.0,1.0,221600.0,45870.0,3,2.9600000000000004,4.5225,4.034,4.043333333333333,3.0700000000000003
39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",39,Personal Care and Service,0.0443,0.5789473684210527,0.4210526315789473,0.5346473684210526,0.07651818181818182,0.9234818181818182,66860.0,47130.0,2,,,,,
39-1013,First-Line Supervisors of Gambling Services Workers,39,Personal Care and Service,0.0,0.5576923076923077,0.5,0.5576923076923077,0.0,1.0,19510.0,52590.0,2,2.7933333333333334,4.6575,2.92,4.09,3.855
39-1022,First-Line Supervisors of Personal Service Workers,39,Personal Care and Service,0.0407,0.7241379310344828,0.4827586206896551,0.6834379310344828,0.0562047619047619,0.9437952380952381,101030.0,45730.0,3,3.4699999999999993,4.3725000000000005,3.1039999999999996,4.58,4.23
39-4021,Funeral Attendants,39,Personal Care and Service,0.0,0.1777777777777777,0.3111111111111111,0.1777777777777777,0.0,1.0,32490.0,31630.0,2,2.353333333333333,3.9975,3.59,3.4599999999999995,3.155
39-3011,Gambling Dealers,39,Personal Care and Service,0.0,0.1351351351351351,0.1891891891891892,0.1351351351351351,0.0,1.0,64700.0,28960.0,2,1.6283333333333332,4.5175,2.678,3.42,3.2800000000000002
39-3012,Gambling and Sports Book Writers and Runners,39,Personal Care and Service,0.0,0.3076923076923077,0.3846153846153846,0.3076923076923077,0.0,1.0,7340.0,29110.0,2,2.6366666666666663,4.342499999999999,2.368,3.2966666666666664,3.41
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",39,Personal Care and Service,0.0304,0.1052631578947368,0.1052631578947368,0.0748631578947368,0.2888000000000001,0.7111999999999998,285980.0,35990.0,3,2.796666666666667,4.705,3.178,4.113333333333333,3.3099999999999996
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",39,Personal Care and Service,0.0,0.064516129032258,0.2258064516129032,0.064516129032258,0.0,1.0,9670.0,30220.0,2,1.2283333333333333,4.285,2.91,3.353333333333333,2.5300000000000002
39-5091,"Makeup Artists, Theatrical and Performance",39,Personal Care and Service,0.0,0.6341463414634146,0.4390243902439024,0.6341463414634146,0.0,1.0,1960.0,124380.0,3,2.778333333333333,4.37,3.6480000000000006,3.546666666666667,3.115
39-5092,Manicurists and Pedicurists,39,Personal Care and Service,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,1.0,120540.0,30480.0,2,1.1849999999999998,3.83,1.844,2.63,2.7
39-4031,"Morticians, Undertakers, and Funeral Arrangers",39,Personal Care and Service,0.0,0.2325581395348837,0.1860465116279069,0.2325581395348837,0.0,1.0,24700.0,56360.0,3,3.2549999999999994,4.4575,3.746,4.430000000000001,3.925
39-3021,Motion Picture Projectionists,39,Personal Care and Service,0.0,0.2727272727272727,0.1515151515151515,0.2727272727272727,0.0,1.0,1620.0,32970.0,2,2.0833333333333335,3.2699999999999996,2.676,3.6933333333333334,3.075
39-9032,Recreation Workers,39,Personal Care and Service,0.0,0.3571428571428571,0.4047619047619047,0.3571428571428571,0.0,1.0,264020.0,32020.0,4,3.776666666666666,4.199999999999999,3.04,3.7733333333333334,3.42
39-9041,Residential Advisors,39,Personal Care and Service,0.067,0.38,0.38,0.313,0.17631578947368423,0.8236842105263158,92500.0,34950.0,3,3.3683333333333327,3.9875,2.9579999999999997,3.69,3.335
39-5093,Shampooers,39,Personal Care and Service,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,1.0,9560.0,25160.0,2,1.8449999999999998,4.53,3.178,4.03,3.3400000000000003
39-5094,Skincare Specialists,39,Personal Care and Service,0.0,0.3333333333333333,0.1515151515151515,0.3333333333333333,0.0,1.0,50580.0,41700.0,3,2.0483333333333333,4.8100000000000005,2.4479999999999995,4.3566666666666665,3.4
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",39,Personal Care and Service,0.0,0.1714285714285714,0.2571428571428571,0.1714285714285714,0.0,1.0,54970.0,26390.0,2,1.9866666666666666,4.5875,2.808,3.3466666666666662,2.71
41-3011,Advertising Sales Agents,41,Sales and Related,0.1482,0.8974358974358974,0.9487179487179488,0.7492358974358974,0.16513714285714287,0.8348628571428571,96660.0,66540.0,4,3.375,4.3774999999999995,2.04,4.3566666666666665,3.5650000000000004
41-2011,Cashiers,41,Sales and Related,0.0846,0.2790697674418604,0.4883720930232558,0.1944697674418604,0.30315000000000003,0.69685,3318020.0,26770.0,2,1.9283333333333335,4.1475,2.7939999999999996,3.533333333333333,3.0
41-2021,Counter and Rental Clerks,41,Sales and Related,0.2048,0.8064516129032258,0.8064516129032258,0.6016516129032258,0.253952,0.746048,371620.0,36170.0,2,2.8966666666666665,4.51,3.008,3.78,3.245
41-9011,Demonstrators and Product Promoters,41,Sales and Related,0.0788,0.2051282051282051,0.5897435897435898,0.12632820512820508,0.38415000000000005,0.61585,40680.0,36990.0,2,2.058333333333333,4.305000000000001,2.788,3.8333333333333335,2.5
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",41,Sales and Related,0.1758,0.3478260869565217,0.5217391304347826,0.17202608695652166,0.5054250000000001,0.4945749999999999,7860.0,34970.0,2,1.9900000000000002,4.2475000000000005,2.2020000000000004,3.4299999999999997,2.125
41-1012,First-Line Supervisors of Non-Retail Sales Workers,41,Sales and Related,0.2295,0.9629629629629628,0.7037037037037037,0.7334629629629628,0.23832692307692313,0.7616730769230768,243920.0,92320.0,4,4.136666666666666,4.2225,2.56,4.3999999999999995,4.26
41-1011,First-Line Supervisors of Retail Sales Workers,41,Sales and Related,0.2627,0.8918918918918919,0.6486486486486487,0.629191891891892,0.2945424242424242,0.7054575757575758,1143260.0,46890.0,2,3.1233333333333335,4.495,3.066,4.156666666666666,3.7750000000000004
41-2012,Gambling Change Persons and Booth Cashiers,41,Sales and Related,0.0,0.2857142857142857,0.6190476190476191,0.2857142857142857,0.0,1.0,17150.0,29130.0,2,3.14,4.415,2.972,3.856666666666667,4.47
41-3021,Insurance Sales Agents,41,Sales and Related,0.3188,1.0,0.7272727272727273,0.6812,0.3188,0.6812,422600.0,69340.0,4,3.4116666666666666,4.5175,1.718,4.373333333333333,4.220000000000001
41-9012,Models,41,Sales and Related,0.0,0.3333333333333333,0.7333333333333334,0.3333333333333333,0.0,1.0,2000.0,,2,1.0466666666666666,3.5425,2.5759999999999996,3.206666666666667,1.815
41-2022,Parts Salespersons,41,Sales and Related,0.0,0.5142857142857142,0.3999999999999999,0.5142857142857142,0.0,1.0,265130.0,36920.0,2,4.0633333333333335,4.5075,3.8,4.22,3.86
41-9021,Real Estate Brokers,41,Sales and Related,0.2609,1.0,0.71875,0.7391,0.2609,0.7391,48460.0,86490.0,4,3.6066666666666674,4.2725,2.13,4.623333333333334,3.585
41-9022,Real Estate Sales Agents,41,Sales and Related,0.2828,0.875,0.5357142857142857,0.5922000000000001,0.3232,0.6768000000000001,175920.0,61480.0,3,3.81,4.342499999999999,2.6580000000000004,4.45,3.715
41-2031,Retail Salespersons,41,Sales and Related,0.3222,0.6052631578947368,0.4473684210526315,0.28306315789473685,0.5323304347826087,0.46766956521739134,3693490.0,31920.0,2,2.66,4.5275,3.436,3.8699999999999997,3.075
41-9031,Sales Engineers,41,Sales and Related,0.3224,0.8636363636363636,0.75,0.5412363636363636,0.37330526315789475,0.6266947368421052,59550.0,118630.0,4,4.113333333333333,3.9299999999999997,1.4819999999999998,4.5,3.955
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",41,Sales and Related,0.6279,1.0,0.9310344827586208,0.3721,0.6279,0.3721,1242490.0,72390.0,4,2.875,4.4075,2.96,4.516666666666667,3.16
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",41,Sales and Related,0.2706,0.9176788124156546,0.761808367071525,0.6470788124156546,0.29487441176470586,0.7051255882352941,266160.0,102750.0,4,3.3275,4.0337499999999995,1.9949999999999999,4.13,3.6449999999999996
41-3031,"Securities, Commodities, and Financial Services Sales Agents",41,Sales and Related,0.4413,1.0,0.7692307692307693,0.5587,0.4413,0.5587,426870.0,93260.0,4,4.053333333333334,4.165,1.22,4.31,4.415
41-9041,Telemarketers,41,Sales and Related,0.2852,1.0,0.8333333333333333,0.7148,0.2852,0.7148,115130.0,30670.0,2,4.055,4.0825,1.318,3.3266666666666667,4.175
41-3041,Travel Agents,41,Sales and Related,0.4054,1.0,0.875,0.5946,0.4054,0.5946,37190.0,46580.0,3,3.836666666666666,4.03,1.062,3.8833333333333333,3.5650000000000004
43-3011,Bill and Account Collectors,43,Office and Administrative Support,0.2989,1.0,0.75,0.7011000000000001,0.2989,0.7011000000000001,212900.0,41280.0,2,2.766666666666667,3.865,1.252,3.89,3.49
43-3021,Billing and Posting Clerks,43,Office and Administrative Support,0.1924,0.8571428571428571,0.6428571428571428,0.6647428571428571,0.22446666666666668,0.7755333333333333,429080.0,42750.0,3,2.8783333333333334,3.56,1.486,3.69,3.69
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",43,Office and Administrative Support,0.3104,1.0,0.4883720930232558,0.6896,0.3104,0.6896,1509370.0,45140.0,3,3.6300000000000003,3.8525,1.568,3.783333333333333,4.06
43-4011,Brokerage Clerks,43,Office and Administrative Support,0.1744,1.0,0.8666666666666667,0.8256,0.1744,0.8256,39980.0,57710.0,3,3.438333333333334,4.415,1.2879999999999998,3.8800000000000003,4.235
43-5011,Cargo and Freight Agents,43,Office and Administrative Support,0.0165,0.8484848484848485,0.6423670668953687,0.8319848484848485,0.019446428571428573,0.9805535714285715,85750.0,48420.0,2,4.0,4.01375,2.572,3.89,4.0649999999999995
43-4021,Correspondence Clerks,43,Office and Administrative Support,0.2786,0.9642857142857142,0.8928571428571428,0.6856857142857142,0.2889185185185186,0.7110814814814814,7060.0,41710.0,2,3.313333333333333,4.0825000000000005,1.782,4.033333333333333,3.58
43-5021,Couriers and Messengers,43,Office and Administrative Support,0.0412,0.3793103448275862,0.3103448275862069,0.3381103448275862,0.10861818181818182,0.8913818181818182,68310.0,34270.0,2,2.4916666666666667,3.8975000000000004,3.3739999999999997,3.8533333333333335,3.6799999999999997
43-4031,"Court, Municipal, and License Clerks",43,Office and Administrative Support,0.102,0.9636363636363636,0.8727272727272727,0.8616363636363636,0.10584905660377358,0.8941509433962265,150170.0,44870.0,2,3.3383333333333334,4.3025,1.73,3.6666666666666665,3.845
43-4041,"Credit Authorizers, Checkers, and Clerks",43,Office and Administrative Support,0.1296,0.95,0.9,0.8204,0.13642105263157894,0.863578947368421,16820.0,44540.0,2,3.7466666666666666,4.43,1.1620000000000001,4.47,3.955
43-4051,Customer Service Representatives,43,Office and Administrative Support,0.7011,1.0,0.8636363636363636,0.29890000000000005,0.7011,0.29890000000000005,2787070.0,39070.0,2,3.578333333333333,4.1225000000000005,2.2960000000000003,3.5999999999999996,3.72
43-9021,Data Entry Keyers,43,Office and Administrative Support,0.6707,0.9285714285714284,0.7857142857142857,0.2578714285714284,0.7222923076923078,0.2777076923076922,147170.0,35940.0,2,3.9200000000000004,3.57,2.052,3.723333333333333,4.57
43-9031,Desktop Publishers,43,Office and Administrative Support,0.464,0.967741935483871,0.935483870967742,0.503741935483871,0.47946666666666665,0.5205333333333333,7600.0,50930.0,3,3.4899999999999998,3.7325,1.65,3.313333333333333,3.3899999999999997
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",43,Office and Administrative Support,0.2258,1.0,0.9565217391304348,0.7742,0.2258,0.7742,194330.0,46650.0,2,2.75,4.3075,1.9740000000000002,4.6866666666666665,3.3449999999999998
43-4061,"Eligibility Interviewers, Government Programs",43,Office and Administrative Support,0.0597,0.96,0.96,0.9003,0.06218750000000001,0.9378124999999999,151340.0,48570.0,3,4.045,3.8125000000000004,1.15,3.9233333333333333,4.84
43-6011,Executive Secretaries and Executive Administrative Assistants,43,Office and Administrative Support,0.2336,0.918918918918919,0.8648648648648649,0.6853189189189189,0.25421176470588236,0.7457882352941176,466910.0,66870.0,3,3.478333333333333,3.9400000000000004,2.0700000000000003,3.623333333333333,3.895
43-4071,File Clerks,43,Office and Administrative Support,0.1568,0.9117647058823528,0.7647058823529411,0.7549647058823528,0.1719741935483871,0.8280258064516128,85460.0,36820.0,2,4.444999999999999,4.0725,2.234,3.1833333333333336,3.5700000000000003
43-1011,First-Line Supervisors of Office and Administrative Support Workers,43,Office and Administrative Support,0.1856,0.8958333333333333,0.8333333333333333,0.7102333333333333,0.2071813953488372,0.7928186046511628,1443630.0,63380.0,3,3.8216666666666668,4.13,2.028,3.986666666666667,4.11
43-3041,Gambling Cage Workers,43,Office and Administrative Support,0.0653,0.4516129032258064,0.5161290322580645,0.38631290322580636,0.14459285714285716,0.8554071428571428,11140.0,30770.0,2,3.2566666666666664,4.375,2.836,3.6999999999999997,4.31
43-4081,"Hotel, Motel, and Resort Desk Clerks",43,Office and Administrative Support,0.1725,0.7948717948717948,0.5897435897435898,0.6223717948717948,0.21701612903225806,0.7829838709677419,220380.0,28040.0,2,3.206666666666667,4.512499999999999,2.606,4.153333333333333,3.375
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",43,Office and Administrative Support,0.4046,0.9655172413793104,0.7931034482758621,0.5609172413793104,0.41905,0.5809500000000001,102770.0,44840.0,3,4.378333333333333,4.140000000000001,1.8380000000000003,3.706666666666667,4.619999999999999
43-9041,Insurance Claims and Policy Processing Clerks,43,Office and Administrative Support,0.1467,1.0,0.7619047619047619,0.8533,0.1467,0.8533,218300.0,45790.0,2,3.3733333333333335,3.665,1.286,3.716666666666667,4.1049999999999995
43-4111,"Interviewers, Except Eligibility and Loan",43,Office and Administrative Support,0.3851,0.8275862068965517,0.5517241379310345,0.4424862068965517,0.4653291666666667,0.5346708333333333,169840.0,38840.0,3,4.539999999999999,4.575,1.6779999999999997,4.01,4.99
43-6012,Legal Secretaries and Administrative Assistants,43,Office and Administrative Support,0.0,1.0,1.0,1.0,0.0,1.0,155250.0,52540.0,3,3.5933333333333337,3.62,2.0919999999999996,3.4299999999999997,3.8499999999999996
43-4121,"Library Assistants, Clerical",43,Office and Administrative Support,0.0978,0.7413793103448276,0.6379310344827586,0.6435793103448276,0.13191627906976744,0.8680837209302326,78470.0,32490.0,2,3.233333333333333,4.2749999999999995,2.6039999999999996,3.763333333333333,3.5
43-4131,Loan Interviewers and Clerks,43,Office and Administrative Support,0.2022,1.0,0.875,0.7978000000000001,0.2022,0.7978000000000001,238610.0,44910.0,3,4.53,4.28,1.272,4.37,4.88
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",43,Office and Administrative Support,0.0,0.3243243243243243,0.1891891891891892,0.3243243243243243,0.0,1.0,69400.0,34390.0,2,1.8983333333333334,4.165,3.0919999999999996,4.28,3.0050000000000003
43-6013,Medical Secretaries and Administrative Assistants,43,Office and Administrative Support,0.3623,1.0,0.8518518518518519,0.6376999999999999,0.3623,0.6376999999999999,656640.0,39740.0,2,3.1616666666666666,4.1274999999999995,1.714,3.6133333333333333,4.115
43-5041,"Meter Readers, Utilities",43,Office and Administrative Support,0.0,0.5416666666666666,0.625,0.5416666666666666,0.0,1.0,24000.0,47430.0,2,2.77,3.465,4.2,3.7533333333333334,3.565
43-4141,New Accounts Clerks,43,Office and Administrative Support,0.0,0.8400000000000001,0.68,0.8400000000000001,0.0,1.0,40500.0,41250.0,3,2.4633333333333334,4.4775,2.082,3.7099999999999995,3.915
43-9061,"Office Clerks, General",43,Office and Administrative Support,0.4504,0.7878787878787878,0.7878787878787878,0.3374787878787878,0.5716615384615386,0.42833846153846145,2578180.0,38990.0,2,2.7616666666666667,4.305,2.008,3.3699999999999997,3.655
43-9071,"Office Machine Operators, Except Computer",43,Office and Administrative Support,0.0239,0.5,0.3529411764705882,0.4761,0.0478,0.9522,32920.0,37110.0,2,2.6383333333333336,3.6925,2.572,3.0766666666666667,2.875
43-4151,Order Clerks,43,Office and Administrative Support,0.0748,1.0,0.7714285714285714,0.9252,0.0748,0.9252,133850.0,41820.0,2,3.77,4.1025,2.176,3.5566666666666666,3.9400000000000004
43-3051,Payroll and Timekeeping Clerks,43,Office and Administrative Support,0.0487,1.0,0.8108108108108109,0.9513,0.0487,0.9513,149290.0,49560.0,3,3.611666666666667,3.41,1.6600000000000001,3.7433333333333336,4.58
43-5051,Postal Service Clerks,43,Office and Administrative Support,0.0,0.4814814814814814,0.4074074074074074,0.4814814814814814,0.0,1.0,79320.0,53210.0,2,3.143333333333333,4.2625,3.406,3.3966666666666665,4.02
43-5052,Postal Service Mail Carriers,43,Office and Administrative Support,0.0,0.2564102564102564,0.5128205128205128,0.2564102564102564,0.0,1.0,335540.0,54370.0,2,1.8333333333333333,3.84,4.324,3.68,3.215
